# Column descriptions:
# id	Object ID, according to EcoCyc
# complex-count-avg	A floating point number
# complex-count-std	A floating point number
# complex-concentration-avg	A floating point number in mM units
# complex-concentration-std	A floating point number in mM units
# relative-complex-mass-to-total-protein-mass	A floating point number
# relative-complex-mass-to-total-cell-dry-mass	A floating point number
id	complex-count-avg	complex-count-std	complex-concentration-avg	complex-concentration-std	relative-complex-mass-to-total-protein-mass	relative-complex-mass-to-total-cell-dry-mass
CPLX0-10307	0.2560452105114439	1.057726075155132	4.7191036594233945e-07	2.054610934343017e-06	1.3804675614871758e-07	7.26754624253963e-08
CPLX0-10308	9.760845436564	22.93914158801869	1.7756787326993593e-05	4.240563988129851e-05	4.6726589787959325e-06	2.459946626158583e-06
CPLX0-10309	0.009532636337948572	0.13262239382723665	1.5406599309214782e-08	2.1977353543541745e-07	1.9988552059324282e-08	1.0523081488133865e-08
CPLX0-7935	0.03284091551285674	0.17822005998350948	5.8740286739167563e-08	3.2441673138880447e-07	3.443131187074499e-08	1.812655061176296e-08
CPLX0-10342	23.752845436564	9.266797123035078	4.040780332877631e-05	1.418698822036028e-05	3.092638946308702e-05	1.6281365227853873e-05
CPLX0-3761	37.73829217293021	35.17211662133949	6.265812493846754e-05	5.502972686960671e-05	2.9667200050353218e-05	1.56184581418445e-05
CPLX0-10367	55.61033060186493	73.28813185103265	9.637031720300188e-05	0.00012743327172147031	2.5732518980344357e-05	1.3547023982600017e-05
CPLX0-10380	230.9009347273241	113.46464988121585	0.00038941823743712	0.0001753943778746365	0.00018183093712291398	9.572588163111063e-05
CPLX0-1101	163.6099169256852	68.89771229278857	0.0002754064263542882	9.892174863970681e-05	0.00020249513032722698	0.0001066046580592457
CPLX0-1121	131.39110709239898	84.57946233194635	0.00022150480282787904	0.0001291010829426779	6.759581322878354e-05	3.5586181968160654e-05
CPLX0-1141	10.818936422718282	7.244649970485575	1.8113790109436906e-05	1.129434644903074e-05	5.303288199656924e-05	2.7919447949215344e-05
CPLX0-1142	2.635259677875106	10.952323654503418	4.3615733593137456e-06	1.8501641628013556e-05	2.339172711965204e-06	1.2314701429984946e-06
CPLX0-1161	15.713591410002826	9.919237365936649	2.6552013981793715e-05	1.5665802199955443e-05	4.5282548390753114e-05	2.3839242847206442e-05
CPLX0-1162	0.5275478948855609	0.5877876252114842	9.289918065415066e-07	1.0837588904814635e-06	5.853497427637052e-07	3.08160542288369e-07
CPLX0-1163	50.74976207968353	19.53436333826365	8.549697948748717e-05	2.783716831509372e-05	0.00040511617279646677	0.0002132756032475848
CPLX0-1221	116.37960101723651	30.63072226305961	0.00019627097011504658	3.2173050447456256e-05	4.7675592146895746e-05	2.509907369317369e-05
CPLX0-1241	0.398173495337666	0.4895215653551979	6.853634179074667e-07	8.743885523700324e-07	9.334480699165733e-08	4.914187918924948e-08
CPLX0-1242	23.75469680700763	12.454447424390963	4.040498559762263e-05	2.015671142181738e-05	1.5440801156524552e-05	8.128893395076277e-06
CPLX0-841	240.8088047471037	89.64985250172363	0.0004111792043563118	0.0001394279888421467	4.36214204071586e-05	2.296473302369822e-05
CPLX0-1261	497.57690873128	266.7984100997859	0.0008386369782774968	0.00041912858595726313	0.00035199439312619404	0.00018530935463658508
CPLX0-1262	26.423972873693135	15.670432777929644	4.4617550649962656e-05	2.4513230253366602e-05	3.603218141454213e-05	1.8969337053284653e-05
CPLX0-1321	315.0987307148912	238.19056325206705	0.0005364153371878531	0.0003826861140802988	0.00025394083431884125	0.00013368852755171517
CPLX0-1341	443.2489358575869	138.1443815019901	0.0007518483685015924	0.00019068738132689973	0.0006727553378403528	0.0003541756911986342
CPLX0-1401	4.426789488556089	12.519838270103604	7.104556132162038e-06	1.9077486592134506e-05	3.715116771640284e-06	1.9558433452245323e-06
CPLX0-1421	24.908096072336818	10.973469153838	4.167640237623172e-05	1.5375649354831378e-05	0.00010702262178035795	5.634263886278257e-05
CPLX0-1441	81.7812037298672	111.29380790655242	0.00013763072342581193	0.00018192624926154406	2.882474774696527e-05	1.5174944564067266e-05
CPLX0-1461	1126.234520486013	344.64940998690827	0.0018996028795687484	0.00043028633832213695	0.0007309592295707998	0.00038481744522805134
CPLX0-1521	181.28919129697655	67.91995778601344	0.00030390634058654025	8.651947429783454e-05	0.0003939059166639387	0.00020737390319270683
CPLX0-1541	839.2317174343035	310.9424654672848	0.00141717007510842	0.0004308453695039376	0.0003958240990742275	0.0002083837407113358
CPLX0-1601	3.1609675049448995	5.2248290715076315	5.3236775578605585e-06	8.628914503093567e-06	7.136135688379305e-06	3.756857281924314e-06
CPLX0-1621	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-1642	235.2367493642272	79.68487438669527	0.00039695432957433314	0.00010680690918433099	0.0001185512800585699	6.241196345169803e-05
CPLX0-1668	10.80700084769709	14.736438978934446	1.8129489451555758e-05	2.4226330257657164e-05	1.2941245661077957e-05	6.812988867092848e-06
CPLX0-1683	38.19484148064425	62.097014383317386	6.382835908427554e-05	0.0001002291273409915	4.714810592454069e-05	2.4821375714588952e-05
CPLX0-1721	69.0062435716304	32.8314952530085	0.00011665612124856595	4.974302245444728e-05	0.0005167123268029078	0.00027202600292069713
CPLX0-1762	13.30702684374117	31.12210243230454	2.240005144282412e-05	5.2092616064761165e-05	1.4646034881010378e-05	7.71048438493715e-06
CPLX0-1821	32.05912630686635	12.452847079201437	5.6515205357042234e-05	2.5589249736038807e-05	1.292293335525036e-05	6.80334825451183e-06
CPLX0-1841	3.200531223509466	8.205447969335797	5.45852835276307e-06	1.36870206884116e-05	4.096510174035661e-06	2.156629967513714e-06
CPLX0-1863	96.83770782706979	48.50198341091708	0.0001639677176455607	7.646868078881631e-05	0.00015129746364533946	7.96513691518334e-05
CPLX0-1881	4282.468765187906	1090.294289486945	0.00721141193303587	0.0009709293224833483	0.0016937937277162476	0.000891706881416334
CPLX0-1923	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-1924	22.90026335122916	9.806080256150357	3.9251053885241024e-05	1.6042373235195225e-05	3.02372399473762e-05	1.5918558732925685e-05
CPLX0-1941	126.52301554111331	40.57253769851702	0.00021309554751201967	4.875267422939005e-05	0.00018385198339715384	9.678987238801962e-05
CPLX0-1942	64.72149646792879	20.6674797153148	0.00010964272325637203	2.7450905378025477e-05	9.409667269686993e-05	4.953770296180707e-05
CPLX0-1943	20.901669398135066	7.90474710344631	3.6153045097695575e-05	1.4029242876088179e-05	3.1023154448294395e-05	1.6332307678388212e-05
CPLX0-1962	406.8376942639164	140.50971680831037	0.000685489048055442	0.00018016374157823743	0.00042947179154974535	0.0002260977506484574
CPLX0-1	3.240036168409155	6.332079463733004	5.318154716641843e-06	1.0041382479847931e-05	6.805963644943173e-06	3.5830364214702758e-06
CPLX0-201	2.5261667137609494	5.456149602204018	4.3546836497029335e-06	9.628300284665982e-06	5.627199104850068e-06	2.9624694452376957e-06
CPLX0-2021	23152.00756597909	5450.91254853985	0.03904275874120701	0.003998957677690351	0.004209414311200111	0.0022160689620042986
CPLX0-2061	4.780609211641707	12.626066272345886	7.874018781808626e-06	1.9843087148552426e-05	3.3866879763156537e-06	1.7829402271800953e-06
CPLX0-2081	37.24020796835264	22.088092991083943	6.371489319894864e-05	3.6341286911679246e-05	8.098241149134765e-05	4.263362912430226e-05
CPLX0-8206	42.037151737779034	26.036450655301508	7.220470247385732e-05	4.423864022844588e-05	4.1875167919352876e-05	2.204540894392006e-05
CPLX0-2121	18.599823679005368	14.317271354037345	3.1383950219681505e-05	2.3085429257735216e-05	4.677062449666696e-05	2.462264857247365e-05
CPLX0-7964	860.0692828482622	318.3068711061394	0.0014520525570564224	0.00044434587726134637	0.0013431301393795657	0.0007070981361687268
CPLX0-2141	0.008883865498728454	0.09383465475256153	1.5220237833299207e-08	1.6434292998886934e-07	6.397774693637073e-08	3.368143137334356e-08
CPLX0-2161	0.9325278327211076	4.7882955372704545	1.5858091943518209e-06	8.36365256097751e-06	2.3468977575359298e-06	1.235537035077472e-06
CPLX0-2201	61.14872449844589	19.790754125079975	0.00010382827296931682	2.843983478350366e-05	8.821651367089301e-05	4.6442061396080135e-05
CPLX0-224	5.190978242441368	11.54062298362631	8.672662754339647e-06	1.854899816141596e-05	2.1373001677723934e-06	1.1251932487815924e-06
CPLX0-225	2.443442780446454	5.670561531222146	4.083901410890447e-06	9.225907491922131e-06	3.950771162033351e-06	2.0799048753335114e-06
CPLX0-227	1.767538852783272	5.6748399681607955	2.9564013039672887e-06	8.938411997631257e-06	2.2193944616286175e-06	1.1684122343987556e-06
CPLX0-229	0.2095665442215315	0.550592096990938	3.658498982784023e-07	9.648681532678725e-07	7.083474391013017e-08	3.729133456716185e-08
CPLX0-230	5.430729584628426	3.875333654566274	9.111665132471263e-06	6.147936198262876e-06	7.121916549272446e-06	3.7493715391317147e-06
CPLX0-231	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-234	36.568664594518225	20.074322150061818	6.202301866471081e-05	3.1431435750975936e-05	1.823126794117346e-05	9.597949746814044e-06
CPLX0-235	1257.7277083922013	430.90781808546006	0.002129619033984197	0.0006142931705767757	0.0008621926422407109	0.0004539059860784714
CPLX0-2361	248.40419101441086	73.33653627272997	0.0004198547194959562	8.824705688323129e-05	0.0003989791038996958	0.0002100447100889737
CPLX0-236	14.70930319299237	21.035224606113342	2.49607878020136e-05	3.5633342170341976e-05	9.19462111071678e-06	4.840558081116928e-06
CPLX0-237	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-2381	0.0	0.0	0.0	0.0	0.0	0.0
PPK-CPLX	57.20851539983046	27.871439252726557	9.679856388678239e-05	4.2801583056497884e-05	8.915808502214979e-05	4.693775673342926e-05
CPLX0-3461	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3541	581.9359186210794	144.11454479634386	0.00098329190031423	0.00014253800100091834	0.000531331319043322	0.0002797222505610316
CPLX0-3521	26.115872280305172	10.90742835067137	4.601040099217585e-05	2.1875152114344493e-05	5.849916861953128e-05	3.079720414687312e-05
ENOLASE-CPLX	4194.482473014976	1589.0875462121382	0.007033277816282648	0.0019998338069564733	0.003709293494889545	0.0019527776496406745
CPLX0-238	922.470858434586	253.17237369221823	0.0015557248753863843	0.0002726436632359631	0.001783068524438656	0.0009387060816564662
CPLX0-2401	10.025623057360836	15.366661054675088	1.66974497809946e-05	2.422498796916887e-05	8.346926275645117e-06	4.394284544141641e-06
CPLX0-240	1.75058943204295	8.799541047811493	2.7560629845789425e-06	1.3407434218236078e-05	2.1220094852945317e-06	1.1171433861779296e-06
CPLX0-2424	60.483268719977396	22.45905557983005	0.0001018095761881381	3.083801486975301e-05	0.00018052318125205585	9.50374064701894e-05
CPLX0-2425	76.37962814354337	47.27265948284057	0.00012946291284522758	7.569143446723909e-05	0.00027651851757109954	0.00014557467117891
CPLX0-242	154.59985984741454	76.48614468795364	0.00025866442185530967	0.00010979960447702948	3.616338560857261e-05	1.9038410211824103e-05
CPLX0-243	2129.295482339644	493.3048867311536	0.0035883412062204705	0.0003323128920725622	0.0024374306023322075	0.001283198541539587
CPLX0-2441	492.14777733823115	163.91809052018786	0.0008303804436323345	0.00021247206052886966	0.001344542356983191	0.0007078416057746202
CPLX0-244	164.4565945182255	113.28047695932906	0.00027811510119220604	0.00018100459355355244	8.538763234830531e-05	4.4952781502794227e-05
CPLX0-245	253.99666346425545	114.66865917087762	0.00042804228217057375	0.00016765108192628514	0.0007870093358179789	0.00041432532722506107
CPLX0-246	224.48527380615994	69.31029835999807	0.0003824154207301563	0.00010131316366724619	0.0001932070454747946	0.00010171489548510996
CPLX0-248	1031.7934037863804	326.53802695624944	0.0017332586194074445	0.00037122267765064056	0.0009011991976011167	0.0004744411984045427
CPLX0-2502	115.32516982198361	48.46054557722151	0.00019488956482282196	7.016603325268524e-05	5.748106531455728e-05	3.0261218147998225e-05
CPLX0-250	13.922344165018366	31.601781662013373	2.3625369667059647e-05	5.044105021212187e-05	5.025833928330255e-05	2.6458774911100324e-05
CPLX0-251	3.0976320994631252	10.536961870401429	5.202775465098526e-06	1.7085546211967715e-05	2.586598191672814e-06	1.361728626828454e-06
CPLX0-2521	59.90469398135066	24.7685150842995	0.0001009703309986458	3.49617760246117e-05	6.497537361319295e-05	3.4206637340428064e-05
CPLX0-252	233.1777971178299	91.09515637850924	0.00039470981657998265	0.00013201125309485315	0.0001513567070632571	7.968255817005405e-05
CPLX0-253	342.71959762644815	146.55742289378978	0.0005780095864530221	0.00021206813484294144	0.00014532928392834308	7.65093886166058e-05
CPLX0-2541	303.67729189036453	131.8419072363932	0.0005122656071294361	0.00019499411602316935	0.00016635379976482497	8.757785884592659e-05
CPLX0-254	0.7777677309974569	2.2625060913177983	1.2684550996695656e-06	3.5064550947947098e-06	1.3184731534811864e-06	6.941173324021339e-07
CPLX0-255	1.4398779316191015	3.504194624757441	2.4797119466628055e-06	6.064823928017429e-06	2.8464947568689578e-06	1.4985525811563178e-06
CPLX0-2561	30.712061034190448	11.427198677730702	5.189410550836743e-05	1.6029813309131748e-05	0.00016342588870415012	8.603644421068706e-05
CPLX0-7696	9.897299802204012	7.655396348058189	1.6915790526013143e-05	1.2548169407192629e-05	3.26318839998165e-05	1.7179232063545923e-05
CPLX0-7697	0.11604408024865781	0.6405279631085389	1.8874443211811114e-07	1.0157524360998526e-06	2.3489400797878912e-07	1.2366122266880818e-07
CPLX0-2621	18.208974286521617	27.094316668910782	3.0394217938853498e-05	4.3372876015925534e-05	1.940894079715213e-06	1.02179420000321e-06
CPLX0-2641	571.559577281718	198.78051035531632	0.0009606315715734849	0.00025045520606004003	0.0007905974854714245	0.0004162143280432676
CPLX0-2661	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-2681	161.24121164170668	47.70168942910017	0.0002712453468836515	5.307968424207152e-05	5.7003971491799634e-05	3.001004952110301e-05
CPLX0-2861	3.8615699350098898	10.520007157582818	6.629361212431687e-06	1.874158254586135e-05	2.401226849589773e-06	1.264138879831516e-06
CPLX0-2881	91.90043741169822	47.315764541546834	0.000156521289002014	7.744444087458693e-05	0.0004670086549863726	0.00024585923570151404
CPLX0-2921	76.04862842610908	30.156369865590843	0.00012772354183053681	4.093726957553332e-05	0.00043633910050370545	0.00022971308264010127
CPLX0-2941	37.073231986436845	14.69201077908083	6.303443790316865e-05	2.2842719534259122e-05	9.655528591113491e-05	5.08320532041221e-05
CPLX0-2982	41.986045775642836	19.554583642201468	7.000744763207599e-05	2.7083485420527635e-05	0.00037555856752482256	0.00019771484187054876
CPLX0-3001	861.6264119807855	327.8052124064788	0.0014483392308098132	0.00044068821305503044	0.0008829941109829976	0.00046485703195704676
CPLX0-301	20.219935575021193	7.602955001461504	3.412954371386588e-05	1.1378324310312734e-05	6.53330901417622e-05	3.4394959144259306e-05
CPLX0-3021	8.439663181689744	11.97129138847748	1.4073558589421577e-05	1.9018324070769724e-05	2.6861335760976215e-05	1.4141295690350894e-05
CPLX0-303	1169.6792291607799	425.3968130143802	0.001969250795919895	0.0005691539819061329	0.0008123231517149876	0.00042765192270177444
CPLX0-3041	115.46898671941226	90.57196064369266	0.00019655370290643268	0.00015015843344422372	0.00010046451040361547	5.289008561025589e-05
CPLX0-3061	77.32181746256005	26.982941280652295	0.00012988633329557146	3.449532785270772e-05	0.0002466370367015943	0.00012984340373929401
CPLX0-3081	74.10531562588302	31.13643354812042	0.00012427866635283878	4.21608205540843e-05	0.00014299030522624197	7.527802061115099e-05
CPLX0-3101	2.2605255721955357e-06	0.0015035027310438783	5.500080621410494e-12	3.658169735808346e-09	7.106609533249844e-12	3.741313077644962e-12
CPLX0-3102	45.404946029951965	19.23870702628369	7.584119342515836e-05	2.5577279918214258e-05	0.0001223032765783167	6.438722234005119e-05
CPLX0-3104	20.34808703023453	8.528699990228406	3.42933204451068e-05	1.2191538801717863e-05	0.0002631199908231665	0.0001385209442070421
CPLX0-881	73.82447018931902	45.32965538379421	0.00012487228873815247	7.10462419654915e-05	0.00036126589323316576	0.00019019038608165132
CPLX0-3107	15.107926532918905	10.846593282129641	2.5288319940774536e-05	1.6715200935764597e-05	0.00012888585768996134	6.785265781704336e-05
CPLX0-3108	27.038600734670812	15.013485647720838	4.4916110303071664e-05	2.1653466000044743e-05	0.00029015060074093587	0.00015275135519401294
CPLX0-3121	44.75738683243854	21.539603341756195	7.511632543813764e-05	3.12646552063104e-05	3.532867049999845e-05	1.859896992216065e-05
CPLX0-3141	725.6462526137327	218.61618126081524	0.0012198887975372258	0.0002451691840741688	0.0001620775194036845	8.532658788978967e-05
CPLX0-3161	141.98543995478948	72.4086796047013	0.0002394441430839445	0.00010802095414941842	0.00011349072098886865	5.9747804721844454e-05
CPLX0-3181	3743.5831929923706	1207.2651295106996	0.0062813080857809355	0.0013615276457152603	0.002167782076202024	0.001141240614562107
CPLX0-3201	111.11920881604973	48.89565166432967	0.00018810830451315269	7.176611461050462e-05	6.488713175122885e-05	3.4160181934285743e-05
CPLX0-321	79.86728906470755	42.99368441121764	0.00013383783442740688	6.300220962725774e-05	0.00016325705948594534	8.594756315439673e-05
CPLX0-3221	29.13721390223227	11.633464131044871	4.91340290228779e-05	1.6599550592322685e-05	2.3821572707524438e-05	1.2540995967731917e-05
CPLX0-322	113.08172930206273	51.39277599336729	0.00018982216886703163	7.206076260137442e-05	0.00010611780963853684	5.5866295610325975e-05
CPLX0-3241	3.196195535461995	12.053381296198136	5.2768258421947926e-06	1.9780673828940355e-05	1.7589803168036494e-06	9.260247142870865e-07
CPLX0-3281	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3301	2157.755741169822	523.0795094038742	0.003655595749294024	0.0005568430260735146	0.0003330621571024973	0.00017534237644633598
CPLX0-3361	56.992415936705285	34.93922592009945	9.608147649739768e-05	5.586904024436029e-05	0.000155673349592218	8.195507800803853e-05
CPLX0-3382	3.804751624752755	12.332288012948474	6.508706505502247e-06	2.139113337653604e-05	1.4544827679980758e-05	7.657203305824476e-06
CPLX0-3401	38.12854252613732	34.00583253856209	6.416879858084982e-05	5.509342967198035e-05	3.162221203873232e-05	1.664768479132535e-05
CPLX0-341	16.530943204295	7.386573308129913	2.7792855397846042e-05	1.0908034006733444e-05	8.347388131924122e-05	4.394527690881103e-05
CPLX0-3482	1.856067815767166	5.637053683424182	3.1780655855322045e-06	9.797571342287718e-06	4.0487256782863785e-06	2.1314735609292494e-06
CPLX0-3501	175.93446058208534	72.99581905084821	0.00029679236778655874	0.00010293301883662781	0.00011105508741888706	5.846555223771845e-05
CPLX0-3561	7.2441593670528395	17.2663255488339	1.2282661137981144e-05	2.9441999821878685e-05	4.428941868770522e-06	2.3316404336320702e-06
CPLX0-3581	141.78787906188188	92.91634019745148	0.00024056607327399698	0.00015245268950477348	4.38020447379748e-05	2.3059823680904272e-05
CPLX0-3601	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3602	136.3704300649901	85.9890968071695	0.00023323626072507667	0.0001455437127541126	6.21255483110651e-05	3.270633137568221e-05
CPLX0-3621	155.75197287369312	37.02009544833554	0.00026241438827541576	2.7904539012025473e-05	0.0004741060685509139	0.0002495957075116277
CPLX0-3641	8.999805594800792	15.824907168143213	1.5381334847451267e-05	2.6815202313744598e-05	1.772190311378665e-05	9.329791874754459e-06
CPLX0-3661	73.47121559762645	42.45274394137409	0.00012381705931151135	6.459285058201457e-05	7.265454624751543e-05	3.824937936359163e-05
CPLX0-3681	249.55450466233398	85.16064720121851	0.00042190629522875225	0.00011426028162346358	0.0004215877717710247	0.0002219471657366886
CPLX0-3721	191.65780842045777	74.73678771801418	0.0003224638246718838	0.000100923567272202	8.783263908112149e-05	4.6239968539258854e-05
CPLX0-3741	26.854112461147217	18.239409518396982	4.6239436922132964e-05	3.0653688577749804e-05	2.408696513123808e-05	1.2680713246541476e-05
CPLX0-3781	30.05775190731845	15.474039151482119	5.0645650808128946e-05	2.3004149424327605e-05	8.393395669469764e-06	4.4187486081953875e-06
CPLX0-3801	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3802	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3803	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-7910	30.34564792314213	11.748972225961174	5.121304876826269e-05	1.6857310574335097e-05	9.349023374571848e-06	4.921843989154539e-06
CPLX0-3821	29.252760666855043	68.78338054336882	4.963481052735422e-05	0.00011854583518577432	1.2672442973498331e-05	6.6714762364013075e-06
CPLX0-3841	20.60985589149477	10.557292826501149	3.48485242609939e-05	1.6144464431684042e-05	1.2344646225551699e-05	6.498905863122138e-06
CPLX0-3861	0.6833026278609777	2.2144083728212642	1.097948760073664e-06	3.352714664027878e-06	1.6497848375404195e-06	8.685381628344124e-07
CPLX0-3881	3.440793444475841	12.270863455698782	5.755515124128405e-06	1.9563886385210157e-05	2.4090308158657433e-06	1.2682473201431982e-06
CPLX0-3901	2.2331393048883865	6.020548063856638	3.7221801503285767e-06	9.996360406977288e-06	1.142989721008028e-05	6.017331289714975e-06
CPLX0-3921	36.24718847131958	19.681372620694948	6.099193927013828e-05	2.978748085427139e-05	1.2397674121075242e-05	6.526822685915622e-06
CPLX0-3923	2642.3606261655837	790.6270565379166	0.004491885122037277	0.001111178839898857	0.0005776170826678453	0.00030408964150139493
CPLX0-3924	1039.5213676179712	410.43832738707664	0.0017581057564119763	0.0005942764371463497	0.00044721520365900664	0.00023543886605037058
CPLX0-3925	3.1413823113873978	11.49086597559818	5.320381921623124e-06	1.903105705368283e-05	2.367602420976128e-06	1.2464371172804724e-06
CPLX0-3927	7.276096072336818	6.979151964441516	1.2198556256178564e-05	1.1175375065067802e-05	2.3844936315770035e-05	1.2553295865828366e-05
CPLX0-3929	21.94846905905623	26.209716228015967	3.677609692409858e-05	4.143432444676315e-05	2.8938798076402114e-05	1.5234986977687343e-05
CPLX0-3930	371.71243628143543	107.53921681334579	0.0006319982746536643	0.00014960644206809637	0.00034712320146552055	0.00018274488940481391
CPLX0-3931	20.272836394461713	10.442229101282761	3.40603394430077e-05	1.537944594103499e-05	3.025245579087417e-05	1.5926569196143062e-05
CPLX0-3932	1.7546063859847414	4.494398774761538	3.0754367419348783e-06	8.281591253158408e-06	1.280745779711451e-05	6.742555521524229e-06
CPLX0-3933	305.6456671376095	94.80774781402664	0.0005160702469996459	0.00011819450708232078	0.0006199179989875175	0.0003263591879964846
CPLX0-3934	304.0243729867194	79.9153087344787	0.0005124647468017332	8.027634445067754e-05	0.002791158786047696	0.0014694206596219863
CPLX0-3936	140.1532274653857	37.78744848969645	0.0002366532669891463	4.166171881592719e-05	0.0001478530978800514	7.783806414027019e-05
CPLX0-3937	2.701818592822831	5.537168914378639	4.648614646180015e-06	9.574346416744257e-06	1.4163167331089504e-05	7.456276148106778e-06
CPLX0-3938	38.13089347273241	13.257876043479401	6.404568027360047e-05	1.6930535259770997e-05	1.3656875839437552e-05	7.189736250289766e-06
CPLX0-3939	132.70610002825657	58.29436712512455	0.0002225823154657902	8.330766502444382e-05	4.095818613814374e-05	2.156265891889779e-05
CPLX0-3941	3.0305012715456345	6.7115079495929635	5.146376836171153e-06	1.1515418549600939e-05	1.7436718214345373e-06	9.179654739903518e-07
CPLX0-3943	99.93342074032212	73.7329163039523	0.00016947697052759384	0.00011862936508185298	5.421427117663354e-05	2.8541396681375617e-05
CPLX0-3948	127.10870641424131	70.2316681080107	0.00021440427828916622	0.0001076599603918888	4.484176844207606e-05	2.3607191855994182e-05
CPLX0-3949	118.33012489403787	41.85974136560646	0.00019898830930267019	5.442114369121246e-05	0.0004828679705983268	0.00025420845829829424
CPLX0-3950	146.54144560610342	37.16723480450915	0.00024726462342246786	3.5196166312346544e-05	8.067004431052768e-05	4.246918173020231e-05
CPLX0-3951	0.0	0.0	0.0	0.0	0.0	0.0
CPLX0-3952	363.55743656400114	124.16796900333955	0.000617221618633441	0.00017838441151158803	0.0002476457283900774	0.00013037443494169466
CPLX0-3954	313.7971879061882	118.11235190273322	0.000532575505196896	0.00016986714048717217	0.0003799570741570621	0.00020003045950907415
CPLX0-3955	10.04361458038994	49.294941086327476	2.2769897725515455e-05	0.00011694101784997149	2.3909518382644878e-06	1.2587295444706269e-06
CPLX0-3956	4873.907185080531	1445.2204582936831	0.008244214957992158	0.0018615841913994773	0.003156925243799688	0.0016619803922692945
CPLX0-3957	16.406820005651316	16.023035750180906	2.8168007419933647e-05	2.79288422651734e-05	5.1936878386357654e-05	2.7342450912745893e-05
CPLX0-3958	54.06505340491664	52.69102452332814	9.141871012611691e-05	8.797109115169062e-05	0.0002294608901486202	0.00012080092836175602
CPLX0-3959	33.06761684091551	16.481635798975017	5.53439031234133e-05	2.3144696119841052e-05	2.1821866512060184e-05	1.1488239810870605e-05
CPLX0-3961	6.270598474145239	9.639776517137536	1.0551952951981932e-05	1.564691198423009e-05	3.7571027451750687e-06	1.9779470883848116e-06
CPLX0-3969	17.607306018649336	9.577160830724935	2.980517819691298e-05	1.4857879841417578e-05	7.945953018534814e-05	4.183190001294759e-05
CPLX0-3970	8.01042102288782	3.858366749493736	1.4029981881424275e-05	7.3128020511599135e-06	1.557855317046465e-05	8.201413688869646e-06
CPLX0-3971	156.42156541395875	102.33897866889569	0.00026383448599949077	0.00015983018414188825	6.587764029556766e-05	3.468164052197308e-05
CPLX0-3	371.6545035320712	81.7739265775136	0.0006298225436580529	7.466864152225457e-05	8.24052392522841e-05	4.338268450497596e-05
CPLX0-4	35.7303735518508	26.28886331963215	6.025549205402225e-05	4.1193447037463115e-05	3.751559360618448e-05	1.9750287435624224e-05
CPLX0-661	14.203090138457192	11.984450505346631	2.4017982246950714e-05	1.946208419951301e-05	2.542011330226115e-05	1.3382556321407332e-05
CPLX0-682	22.139497033060188	9.275942399807944	3.732714775376785e-05	1.3586747386047871e-05	4.190203521395855e-05	2.205955337667648e-05
CPLX0-721	56.33460073467081	32.48438714629599	9.526222733898978e-05	5.0447929103106733e-05	2.7659392755962444e-05	1.4561437117578377e-05
CPLX0-7415	165.40998700197795	48.43942599103985	0.0002799282816557816	6.148651265056005e-05	0.0001358180385910543	7.150214199659692e-05
CPLX0-7417	12.151147781859283	17.641007459197706	2.0288794594210853e-05	2.8408065964288437e-05	3.1677621843969802e-06	1.6676855583387986e-06
CPLX0-7418	1088.5374602995196	410.9097950646366	0.0018357458179512147	0.000567765915839955	0.00043357386230319297	0.00022825730801311823
CPLX0-7420	273.25953998304607	81.42804221277613	0.0004608189693865409	9.599411012775853e-05	0.00014316692758029745	7.537100440601695e-05
CPLX0-7421	48.52457078270698	49.20216814264971	8.280043571758214e-05	8.269996954186972e-05	1.666324996428396e-05	8.77245819061251e-06
CPLX0-7422	56.25154902514835	57.773903104349536	9.473571924381873e-05	9.308070149756568e-05	2.7520763791636482e-05	1.4488455148504875e-05
CPLX0-7423	55.13391579542244	24.33042985177267	9.297383812323675e-05	3.554851116268373e-05	1.852578799165103e-05	9.753001422486521e-06
CPLX0-7425	40.97122576999152	37.53192790519426	6.968289902761102e-05	6.0500894932131236e-05	2.7509262881868014e-05	1.4482400432269198e-05
CPLX0-7757	0.0535179429217293	0.34005788015738125	8.728291502148716e-08	5.691200000336493e-07	1.038581677805766e-08	5.467669491615155e-09
CPLX0-7426	281.36057191296976	75.6961062139165	0.0004752046409347053	8.155651783049111e-05	0.00019186005218387183	0.00010100576357188877
CPLX0-743	152.77290760101724	57.73244874297047	0.0002580366225094642	7.921492310283984e-05	0.0002001153620142406	0.00010535181614222688
CPLX0-7444	10.304605820853348	16.91484410492758	1.7758874703136157e-05	2.896256666524545e-05	3.711651049408026e-06	1.9540187969852677e-06
CPLX0-7451	54.67515117264764	21.655488291764165	9.295502074292061e-05	3.341359335773366e-05	0.0004281979003286382	0.00022542710371580599
