# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10239	0.04505905623057361	0.21378774511097667	7.844557201611894e-08	3.7907067367270126e-07	2.1790679061894926e-07	8.920118205971417e-06	9.651131032215716e-07	2.2122711113776106e-05	1.2886391857962994e-07
EG10240	0.6306956767448432	0.8130545260958326	1.0606661315724119e-06	1.367797727465813e-06	3.050061014892355e-06	0.00012485569959057085	8.790403672968252e-06	0.00020149717207383828	1.1737130699130083e-06
EG10241	3.119229160779881	2.095865426003561	5.219327180211623e-06	3.333433826923606e-06	1.5084674924225098e-05	0.0006174983489066157	7.350043331121221e-05	0.001684806524182077	9.81393146789458e-06
EG10242	0.26439107092398983	0.5586744501158122	4.50326940644463e-07	9.728985971080978e-07	1.278602229006788e-06	5.2340190908062854e-05	3.5734164681163514e-06	8.191129096627647e-05	4.771300350822569e-07
EG10243	0.36109635490251485	0.6068618983764477	5.950791440989748e-07	1.0052794996993083e-06	1.7462715463538332e-06	7.148445704218502e-05	3.2493065466271294e-06	7.448191285682958e-05	4.3385420099170197e-07
EG10244	0.22157445606103418	0.4699659848117653	3.632229958970817e-07	7.801121285545781e-07	1.0715399442973353e-06	4.3863997713897166e-05	1.4706842410269512e-06	3.371161628126064e-05	1.9636883351746612e-07
EG10245	0.3486001695394179	0.6049577047977351	5.905392832486701e-07	1.0526512797861684e-06	1.6858396626162346e-06	6.90106491134934e-05	8.282177007708542e-06	0.00018984739583691044	1.1058535833995522e-06
EG10246	1.7716846566826787	1.4803319560879142	2.948439277378142e-06	2.385162195950254e-06	8.56791397385295e-06	0.00035073163717513125	2.9630659544049247e-05	0.0006792059075931556	3.956347588898587e-06
EG10247	0.4980163888103984	0.7543637907179188	8.194135855061925e-07	1.2533254601774409e-06	2.408420460606066e-06	9.858983805536359e-05	2.3409997354930334e-06	5.3661338440919326e-05	3.12575177253864e-07
EG10248	2.1604023735518507	1.645750377626398	3.6304866166710787e-06	2.6912639029123084e-06	1.0447763159025473e-05	0.00042768415845043545	4.264144776255757e-05	0.0009774444333781485	5.693575223721968e-06
EG10249	0.13850918338513704	0.36822701085245374	2.2865601712990305e-07	6.106333595190546e-07	6.698340832586604e-07	2.7419977064891715e-05	2.2581379820515e-06	5.176194796777274e-05	3.015113027574842e-07
EG10250	0.041855891494772535	0.2026275342440024	6.70616007213732e-08	3.308884859027655e-07	2.0241620102846858e-07	8.286003546970689e-06	6.844097960176459e-07	1.568831689280332e-05	9.138382634607231e-08
EG10251	0.7975134218705849	0.9253153877765513	1.3624992780072025e-06	1.6322801562897558e-06	3.85679605329681e-06	0.00015787978242445773	4.488964430537679e-06	0.00010289784996733415	5.993759124736055e-07
EG10252	0.01177733823113874	0.10788249410927982	1.6838270090776804e-08	1.600302947303463e-07	5.695551994806229e-08	2.3315013220845372e-06	4.4630821968589766e-07	1.0230456698657067e-05	5.95920062540268e-08
EG10253	0.01177733823113874	0.10788249410927982	1.6838270090776804e-08	1.600302947303463e-07	5.695551994806229e-08	2.3315013220845372e-06	6.511752224509573e-08	1.4926500617020568e-06	8.694627662487323e-09
EG10254	0.09760045210511444	0.31488280225869886	1.6138743590478257e-07	5.317103060029769e-07	4.719983741415619e-07	1.9321478134802682e-05	1.1773865682404654e-06	2.698852894181892e-05	1.5720711526973913e-07
EG10255	0.05810454930771404	0.24040316830976388	9.286684794758044e-08	4.018342766609512e-07	2.8099514102591036e-07	1.1502669862353347e-05	3.499932526636394e-07	8.022686247449016e-06	4.673183056381386e-08
EG10256	0.6415914100028256	0.8469588361797054	1.0728135307804895e-06	1.417538304426714e-06	3.1027530698155145e-06	0.0001270126739422882	5.073183643483842e-06	0.00011628955797749717	6.773820827747311e-07
EG10257	0.16138570217575587	0.41638439042161574	2.6875403785665937e-07	6.975345068097359e-07	7.804655346740905e-07	3.1948728193393734e-05	3.5902153073827103e-06	8.22963607232779e-05	4.793730512098241e-07
EG10258	6.323386267307149	4.269260863227808	1.042192792244138e-05	6.3728867189796655e-06	3.058006364584918e-05	0.001251809462625269	0.00010082612407932513	0.0023111770094956046	1.3462514808562193e-05
EG10259	2.6278474145238766	1.9164304364754912	4.322850566242294e-06	2.9109461016391946e-06	1.2708339770921828e-05	0.0005202219381795282	2.4187856074204252e-05	0.0005544437751441101	3.2296130944214046e-06
EG10260	2.6278474145238766	1.9164304364754912	4.322850566242294e-06	2.9109461016391946e-06	1.2708339770921828e-05	0.0005202219381795282	2.773632931092576e-05	0.000635783307318023	3.7034126571177325e-06
EG10261	2.6278474145238766	1.9164304364754912	4.322850566242294e-06	2.9109461016391946e-06	1.2708339770921828e-05	0.0005202219381795282	3.7892492075689626e-05	0.0008685869591587938	5.059484735334593e-06
EG10262	3.1791285673919187	2.2129805319624434	5.215015814284803e-06	3.298684897121855e-06	1.5374350042763247e-05	0.0006293563377804346	2.420937060453875e-05	0.0005549369398703478	3.2324857594759454e-06
EG10263	2.6278474145238766	1.9164304364754912	4.322850566242294e-06	2.9109461016391946e-06	1.2708339770921828e-05	0.0005202219381795282	5.1964048453608746e-05	0.0011911408397669713	6.9383483517542116e-06
EG10264	1.7966747668833003	1.4629937979940313	2.9492861920125773e-06	2.2598759360370993e-06	8.688766809366545e-06	0.00035567880552746223	8.559363822797007e-05	0.001962011836098467	1.142864146256563e-05
EG10265	1.0971619101441086	1.113496829406489	1.8355582439522078e-06	1.8419671771808317e-06	5.3059040874149085e-06	0.0002171997096320508	1.2329735825313663e-05	0.0002826271686314136	1.6462920959190363e-06
EG10266	0.0016614862955637185	0.04072745706339726	2.2101808878614188e-09	5.4195359090018746e-08	8.034991777701685e-09	3.2891621338428687e-07	2.3597160505275648e-08	5.409036134946884e-07	3.1507421875342476e-09
EG10267	0.0016614862955637185	0.04072745706339726	2.2101808878614188e-09	5.4195359090018746e-08	8.034991777701685e-09	3.2891621338428687e-07	6.324988238657036e-08	1.449839268939206e-06	8.445256485304339e-09
EG10268	0.018206272958462843	0.133696688752979	2.9652702996671887e-08	2.2171562579778705e-07	8.804601874504677e-08	3.6042056906082267e-06	1.6953087869265097e-07	3.88605505578873e-06	2.263611723398949e-08
EG10269	0.6807957050014128	0.8780514787592226	1.1593528815301687e-06	1.512999492785444e-06	3.2923460798844678e-06	0.0001347737540630007	1.1332022375544567e-05	0.00025975717924893254	1.5130753109353084e-06
EG10270	0.9026753320146934	1.0073365054720451	1.4916168136008112e-06	1.6708465555678743e-06	4.365361838998115e-06	0.00017869816495894806	1.0049393357180497e-05	0.00023035624049398527	1.3418160037736773e-06
EG10271	3.558184797965527	2.7319863310644594	5.927588499784722e-06	4.361940534822672e-06	1.7207476024047474e-05	0.0007043962224625354	3.2126471330525624e-05	0.0007364159101952011	4.289593594749089e-06
EG10272	3.7906730714891212	2.8206925684846724	6.317590785409211e-06	4.491362396964372e-06	1.833179547896079e-05	0.0007504207745685677	1.988592885456152e-05	0.0004558332674274856	2.6552107812447866e-06
EG10273	2.8489923707261937	2.06992451172988	4.656367223697715e-06	3.066249843509931e-06	1.3777802642514724e-05	0.0005640009099335028	1.8203525325752494e-05	0.00041726853639192035	2.430572745940074e-06
EG10274	1.5395467646227747	1.3808031940050665	2.5125974847506686e-06	2.1454938506243327e-06	7.445288972987996e-06	0.00030477644835219357	2.3066266352842908e-05	0.000528734243990681	3.0798560907595485e-06
EG10275	2.9052568522181406	1.946379907602394	4.890770046095892e-06	3.2182376989441314e-06	1.4049899166796349e-05	0.0005751393106833462	1.6823338872739573e-05	0.00038563134684260156	2.2462873662140326e-06
EG10276	2.9052568522181406	1.946379907602394	4.890770046095892e-06	3.2182376989441314e-06	1.4049899166796349e-05	0.0005751393106833462	4.811211867580535e-05	0.0011028453545845133	6.4240306374838344e-06
EG10277	0.95727154563436	1.0895754043469446	1.5852009364390785e-06	1.79478727825946e-06	4.629390575617233e-06	0.0001895063069802505	1.1218235804341614e-05	0.0002571489176524965	1.4978822901401215e-06
EG10278	0.07670189319016671	0.2844304076979378	1.3091697314620362e-07	5.025760740479987e-07	3.7093238912815766e-07	1.5184293926996243e-05	1.0977640787826087e-06	2.516339018185801e-05	1.4657575407035745e-07
EG10279	0.07670189319016671	0.2844304076979378	1.3091697314620362e-07	5.025760740479987e-07	3.7093238912815766e-07	1.5184293926996243e-05	2.0645826778768433e-06	4.732519535867265e-05	2.756673940233053e-07
EG10280	0.35682622209663745	0.6245131456986047	5.833925324393737e-07	1.0145737205259416e-06	1.7256210708870595e-06	7.063911999853479e-05	5.855675642718083e-06	0.0001342261546210576	7.818620498811184e-07
EG10281	0.31925402656117546	0.5773334730852597	5.234396647828923e-07	9.554986366521045e-07	1.5439209370949784e-06	6.320113852552767e-05	2.8220797763784996e-06	6.468884882450737e-05	3.768099897458017e-07
EG10282	9.329433173212772	4.444442946672214	1.5531652724318403e-05	6.462983741112218e-06	4.5117386184607955e-05	0.0018469016810721054	0.00012351390209120686	0.002831235391352546	1.649183434501515e-05
EG10283	0.7880644249788076	0.9144137688357155	1.3156516686173985e-06	1.5374526887317285e-06	3.8111004537991316e-06	0.0001560092113061634	9.648769877208655e-06	0.0002211729877920706	1.2883239194450623e-06
EG10284	0.15025261373269286	0.39130709377750345	2.685374649277373e-07	7.056176350050704e-07	7.26625623782688e-07	2.97447658111929e-05	1.7169043001538417e-06	3.9355571606598844e-05	2.2924465039953675e-07
EG10285	0.03474201751907319	0.18359414391833492	5.933360809401596e-08	3.2048145708672475e-07	1.680133178659826e-07	6.877705147623273e-06	9.17032347102009e-07	2.1020584664332592e-05	1.224440755362018e-07
EG10286	0.35532749364227184	0.5948308593049134	5.970889621918867e-07	1.0023864547900214e-06	1.7183731803447247e-06	7.03424241489106e-05	1.0134377544280652e-05	0.0002323042822459624	1.353163270047935e-06
EG10287	0.35532749364227184	0.5948308593049134	5.970889621918867e-07	1.0023864547900214e-06	1.7183731803447247e-06	7.03424241489106e-05	3.938181720470089e-06	9.027258693793915e-05	5.258342539174237e-07
EG10288	0.35532749364227184	0.5948308593049134	5.970889621918867e-07	1.0023864547900214e-06	1.7183731803447247e-06	7.03424241489106e-05	4.3471997738031715e-06	9.964826343015797e-05	5.804471992254643e-07
EG10289	0.35532749364227184	0.5948308593049134	5.970889621918867e-07	1.0023864547900214e-06	1.7183731803447247e-06	7.03424241489106e-05	4.161857170847546e-06	9.539976566489524e-05	5.556998675221798e-07
EG10290	0.35532749364227184	0.5948308593049134	5.970889621918867e-07	1.0023864547900214e-06	1.7183731803447247e-06	7.03424241489106e-05	3.346987832503604e-06	7.672100261890413e-05	4.468968104308671e-07
EG10291	2.644801356315343	1.8200306360216894	4.431660627967564e-06	2.952821758478307e-06	1.2790329482939192e-05	0.0005235782260712045	1.692636125378937e-05	0.00038799286733860375	2.260043129843358e-06
EG10292	2.644801356315343	1.8200306360216894	4.431660627967564e-06	2.952821758478307e-06	1.2790329482939192e-05	0.0005235782260712045	3.0972377690279945e-05	0.0007099613111267852	4.135496599906253e-06
EG10293	3.1791285673919187	2.2129805319624434	5.215015814284803e-06	3.298684897121855e-06	1.5374350042763247e-05	0.0006293563377804346	8.767386416665539e-05	0.002009695612579485	1.1706397577465707e-05
EG10294	0.8024142413111048	0.9512094252318861	1.3135234062637006e-06	1.5062170494592752e-06	3.880496546050628e-06	0.0001588499733776783	9.424866237204381e-06	0.00021604057841061774	1.2584278374844287e-06
EG10295	0.2403549025148347	0.5040817496739509	3.92855917965108e-07	8.328286809620387e-07	1.1623626812893703e-06	4.758186968777017e-05	2.4126742603196897e-06	5.530429075569404e-05	3.2214530960484446e-07
EG10296	0.2403549025148347	0.5040817496739509	3.92855917965108e-07	8.328286809620387e-07	1.1623626812893703e-06	4.758186968777017e-05	2.960037198801433e-06	6.785116440397273e-05	3.9523035311173464e-07
EG10297	1.7966747668833003	1.4629937979940313	2.9492861920125773e-06	2.2598759360370993e-06	8.688766809366545e-06	0.00035567880552746223	2.5001124347455665e-05	0.0005730858379314495	3.338202373955418e-06
EG10298	0.2403549025148347	0.5040817496739509	3.92855917965108e-07	8.328286809620387e-07	1.1623626812893703e-06	4.758186968777017e-05	2.924341228816434e-06	6.703292700851293e-05	3.9046415259656895e-07
EG10299	1.7966747668833003	1.4629937979940313	2.9492861920125773e-06	2.2598759360370993e-06	8.688766809366545e-06	0.00035567880552746223	2.6556498628575984e-05	0.0006087387534085719	3.5458791986240434e-06
EG10300	0.6457552981068099	0.8498879363794171	1.0573854438610408e-06	1.380858474963729e-06	3.1228897430869796e-06	0.00012783697824848394	1.0846642319671171e-05	0.0002486311021905731	1.448266351455369e-06
EG10301	0.04196665724781012	0.20362295829737692	7.128591397571043e-08	3.535431559210235e-07	2.0295186714698205e-07	8.307931294529641e-06	1.0699330090817045e-06	2.4525435197177713e-05	1.4285969147836716e-07
EG10302	1.6004317603842892	1.3646948845085212	2.6490396608711135e-06	2.2081836094378678e-06	7.739730426784754e-06	0.00031682954942878185	4.4013582440882207e-05	0.001008897056906358	5.876785513663829e-06
EG10303	0.26179372704153714	0.5161695305778848	4.339610706468803e-07	8.611673802506203e-07	1.2660414051257276e-06	5.182600760305802e-05	6.3803274801367995e-06	0.00014625243526711096	8.519146597090227e-07
EG10304	0.26179372704153714	0.5161695305778848	4.339610706468803e-07	8.611673802506203e-07	1.2660414051257276e-06	5.182600760305802e-05	2.5648357100679445e-06	5.879219676815772e-05	3.4246222438495173e-07
EG10305	0.26179372704153714	0.5161695305778848	4.339610706468803e-07	8.611673802506203e-07	1.2660414051257276e-06	5.182600760305802e-05	2.860706978294294e-06	6.557427709842071e-05	3.8196757447449347e-07
EG10306	1.410369030799661	1.3874241103778526	2.3174671495110505e-06	2.16291729708261e-06	6.8205820272236935e-06	0.00027920377214288056	3.7849207368708166e-05	0.0008675947696786191	5.0537052707955844e-06
EG10307	0.10118112461147216	0.3288420017833193	1.6848469512575818e-07	5.517302052115733e-07	4.893146013196292e-07	2.0030326137524735e-05	7.522138158005463e-07	1.7242547932670873e-05	1.0043716077445105e-07
EG10308	11.025564283695958	4.907385002597314	1.846761710859728e-05	7.1485733929630795e-06	5.3319921205826724e-05	0.00218267635688677	7.424934785749076e-05	0.001701973444930454	9.913928103307149e-06
EG10309	0.07691664311952529	0.2807040528819424	1.2683304753352657e-07	4.726196518087572e-07	3.719709254803776e-07	1.5226806906957477e-05	5.680361709204032e-07	1.3020753805435175e-05	7.58453767081084e-08
EG10310	0.38568183102571346	0.6841763093733408	6.315217604459341e-07	1.11018445994996e-06	1.8651675607406132e-06	7.635152199016801e-05	3.4405923654076357e-06	7.88666434080132e-05	4.5939508329294444e-07
EG10311	0.14854817745125742	0.4004752900100239	2.535771530399321e-07	6.961781456524274e-07	7.183829247345423e-07	2.9407347001816368e-05	4.806159086048111e-06	0.00011016871356587758	6.417284057981167e-07
EG10312	0.012991240463407742	0.11323633751883486	2.0746850475817574e-08	1.8489727195034634e-07	6.282598332850556e-08	2.571811535128567e-06	9.526727861585985e-08	2.183754915749423e-06	1.2720286144574943e-08
EG10313	0.12147612319864369	0.3405233944680884	2.1036556697668162e-07	5.995260143564484e-07	5.874617525852152e-07	2.4048026496387496e-05	7.891089371939932e-07	1.8088272759502427e-05	1.053634744918384e-07
EG10314	0.16894037863803335	0.409944870627267	2.8437122646641456e-07	7.030490772568863e-07	8.17000150349028e-07	3.3444290077924734e-05	1.046854466881786e-06	2.3996419561278012e-05	1.3977819629085017e-07
EG10315	0.15294716021474994	0.3938423904524413	2.6065748704880196e-07	6.81047651213223e-07	7.396565220126477e-07	3.0278191833443337e-05	1.6920418590480115e-06	3.878566472176684e-05	2.259249653018441e-07
EG10316	6.2039627013280585	3.1783482156295646	1.0340965167839005e-05	4.7200900422693345e-06	3.0002528114398867e-05	0.0012281677707163005	7.825322989549291e-05	0.001793752040998301	1.0448534800931788e-05
EG10317	4.325321277196949	2.4282540126748295	7.255477966919572e-06	3.87406272258174e-06	2.0917368377332375e-05	0.0008562624319952136	1.5783704239328133e-05	0.0003618004232108896	2.107473177177229e-06
EG10318	3.3392076857869455	2.221610072318877	5.510917413923562e-06	3.40205618258862e-06	1.61484969036312e-05	0.0006610464080536432	2.177183378704506e-05	0.0004990627395692604	2.9070207492757436e-06
EG10319	2.1575857586888953	1.650227711065756	3.578654053134186e-06	2.6137163144634907e-06	1.043414193486899e-05	0.000427126567155365	1.532142500952264e-05	0.0003512038725882234	2.0457486882734317e-06
EG10320	2.1575857586888953	1.650227711065756	3.578654053134186e-06	2.6137163144634907e-06	1.043414193486899e-05	0.000427126567155365	9.261648467210893e-06	0.00021229923497413585	1.2366346597180288e-06
EG10321	93.2795117264764	35.303212934877365	0.00015486448291089283	3.667723593966787e-05	0.0004511021919058148	0.018466082967598677	0.001710214018568436	0.039202214278540926	0.00022835135001990383
EG10322	0.8979146651596496	0.9958283444531204	1.5161054715323098e-06	1.6626909526342311e-06	4.342339127863639e-06	0.00017775571931896532	5.1135012115365205e-06	0.00011721373350455416	6.827653687227992e-07
EG10323	0.8979146651596496	0.9958283444531204	1.5161054715323098e-06	1.6626909526342311e-06	4.342339127863639e-06	0.00017775571931896532	1.106219475946904e-05	0.00025357208199863925	1.477047363710858e-06
EG10324	0.8979146651596496	0.9958283444531204	1.5161054715323098e-06	1.6626909526342311e-06	4.342339127863639e-06	0.00017775571931896532	4.58782488269434e-06	0.00010516396905362426	6.125759666588987e-07
EG10325	2.8705645662616557	2.1447677287653963	4.7193624430754015e-06	3.219101617578624e-06	1.3882126352085618e-05	0.0005682714506468719	2.6504545809813523e-05	0.0006075478699803066	3.538942349684121e-06
EG10326	0.4139790901384572	0.6468815420397209	6.873141886616817e-07	1.0870558471208282e-06	2.0020138560783954e-06	8.195339023390203e-05	2.4453493453381837e-06	5.605328220972081e-05	3.265081552457859e-07
EG10327	0.32856739191862105	0.5876774167551112	5.376280802694841e-07	9.65603951191516e-07	1.5889606188965169e-06	6.504485934068857e-05	5.129825375426408e-06	0.00011758792256146826	6.849450052020524e-07
EG10328	0.5092579824809268	0.7181084599368598	8.321994720064805e-07	1.1659087416300394e-06	2.4627851056543796e-06	0.00010081528068007116	5.418266900833839e-06	0.00012419969533556614	7.23458320502626e-07
EG10329	0.030777055665442216	0.17271313936784857	5.21836258244849e-08	3.0066180824789736e-07	1.488386572155217e-07	6.092781286023219e-06	3.071919889217135e-07	7.041578447848681e-06	4.1016916376519336e-08
EG10330	0.42773438824526705	0.654826714548552	7.35031820577618e-07	1.1416280063117475e-06	2.0685348424284836e-06	8.467645847668216e-05	9.510049309292562e-06	0.000217993179084363	1.2698016592979473e-06
EG10331	0.42773438824526705	0.654826714548552	7.35031820577618e-07	1.1416280063117475e-06	2.0685348424284836e-06	8.467645847668216e-05	3.857285703861581e-06	8.841825587589948e-05	5.150328487112798e-07
EG10332	0.42773438824526705	0.654826714548552	7.35031820577618e-07	1.1416280063117475e-06	2.0685348424284836e-06	8.467645847668216e-05	2.0770264409087405e-06	4.761043630484158e-05	2.773289112701585e-07
EG10333	0.42773438824526705	0.654826714548552	7.35031820577618e-07	1.1416280063117475e-06	2.0685348424284836e-06	8.467645847668216e-05	1.8870513771383842e-06	4.325575140772034e-05	2.519630437172828e-07
EG10334	0.4520508618253744	0.6969139203583202	7.696310283419448e-07	1.1994945324699972e-06	2.1861299533845884e-06	8.949027032345055e-05	3.900030336502542e-06	8.939806555460339e-05	5.207402013956173e-07
EG10335	3.211906188188754	2.14402129886778	5.3177789694386855e-06	3.34663639893335e-06	1.553286348599682e-05	0.0006358451610376756	2.2093890058813548e-05	0.0005064450430929939	2.950022375763562e-06
EG10336	0.10974851653009325	0.32856890243225034	1.7934651008408358e-07	5.466298837926007e-07	5.30746735792404e-07	2.1726370285451876e-05	2.284873967387115e-06	5.237480098774275e-05	3.0508114739635023e-07
EG10337	0.10974851653009325	0.32856890243225034	1.7934651008408358e-07	5.466298837926007e-07	5.30746735792404e-07	2.1726370285451876e-05	1.2664391837298925e-06	2.902982884731454e-05	1.6909760660534173e-07
EG10338	0.3811178298954507	0.6234263983095997	6.391195871544666e-07	1.062131576345556e-06	1.843095930265539e-06	7.544800928972872e-05	4.697372690991633e-06	0.00010767506802017925	6.272030189721222e-07
EG10339	0.4104752755015541	0.660393261505695	6.881684151429767e-07	1.1189027444877514e-06	1.985069315594807e-06	8.125975740295558e-05	6.3916150195284515e-06	0.00014651117278949394	8.534217955589815e-07
EG10340	0.32023961571065274	0.5748087085044483	5.284377834254248e-07	9.542823453511597e-07	1.5486872723535879e-06	6.339625072829712e-05	2.634533126837313e-06	6.0389829016044845e-05	3.5176836913606747e-07
EG10341	0.4104752755015541	0.660393261505695	6.881684151429767e-07	1.1189027444877514e-06	1.985069315594807e-06	8.125975740295558e-05	8.911314838097013e-06	0.00020426874648065633	1.1898573813792094e-06
EG10342	0.4621576716586606	0.6968288895241194	7.773361243053171e-07	1.1877465590450434e-06	2.2350067537085393e-06	9.14910654119419e-05	4.733530720265094e-06	0.00010850389692467769	6.320309146091638e-07
EG10343	0.20467928793444476	0.4616868070723733	3.440973655498793e-07	7.93698311374745e-07	9.898344632816315e-07	4.051934495357858e-05	1.5043749074862307e-06	3.448388730195376e-05	2.0086728171489502e-07
EG10344	0.4104752755015541	0.660393261505695	6.881684151429767e-07	1.1189027444877514e-06	1.985069315594807e-06	8.125975740295558e-05	6.2630284304571174e-06	0.00014356365922488132	8.362526454467209e-07
EG10345	0.32023961571065274	0.5748087085044483	5.284377834254248e-07	9.542823453511597e-07	1.5486872723535879e-06	6.339625072829712e-05	4.16464427107725e-06	9.546365269846787e-05	5.560720069697483e-07
EG10346	0.32023961571065274	0.5748087085044483	5.284377834254248e-07	9.542823453511597e-07	1.5486872723535879e-06	6.339625072829712e-05	5.910128097712489e-06	0.00013547433571740376	7.891326554748434e-07
EG10347	1.6856829612884996	1.386504585598169	2.819730376333867e-06	2.280146630116427e-06	8.152007494692867e-06	0.00033370630746328743	2.3914296178006652e-05	0.0005481731250662149	3.1930868053547788e-06
EG10348	0.011157954224357162	0.10504025076986798	1.6639097873959018e-08	1.6287187554605887e-07	5.396016246902792e-08	2.2088849377752927e-06	8.878496759618408e-08	2.035164772729667e-06	1.1854754429526249e-08
EG10349	0.03606668550437977	0.1894985636898629	6.086268294365506e-08	3.283327089011054e-07	1.7441944736493933e-07	7.139943108226255e-06	7.859627211859985e-07	1.8016153929477148e-05	1.0494338515501891e-07
EG10350	0.03606668550437977	0.1894985636898629	6.086268294365506e-08	3.283327089011054e-07	1.7441944736493933e-07	7.139943108226255e-06	6.27840633870952e-07	1.439161578291034e-05	8.383059358956308e-08
EG10351	0.05762531788640859	0.2364521384569767	9.359479224758382e-08	3.96093480355624e-07	2.7867756516621953e-07	1.1407798791281961e-05	8.156410932859719e-07	1.8696453523486627e-05	1.0890610342410131e-07
EG10352	0.03606668550437977	0.1894985636898629	6.086268294365506e-08	3.283327089011054e-07	1.7441944736493933e-07	7.139943108226255e-06	5.788982257784943e-07	1.3269738200036612e-05	7.729570097390501e-08
EG10353	0.198994066120373	0.48181758247818707	3.2595871985591864e-07	7.92512520361233e-07	9.623405798518087e-07	3.939386974723643e-05	1.7848514091265392e-06	4.091308259448371e-05	2.3831709039558634e-07
EG10355	0.5039728736931337	0.7110491437470923	8.411602662750804e-07	1.2026146956266843e-06	2.4372261794281666e-06	9.976901386797258e-05	2.6144305775570976e-06	5.992903028800752e-05	3.490842347428637e-07
EG10356	0.32104436281435433	0.5568178216216586	5.480473378137442e-07	9.713115471300278e-07	1.552579050684012e-06	6.35555625268887e-05	6.499413738500603e-06	0.00014898217842634158	8.678153058100039e-07
EG10357	0.06095281152868042	0.2525729408589557	1.047222584822829e-07	4.499872538633579e-07	2.9476941264482757e-07	1.2066526228154982e-05	1.230931367223178e-06	2.821590438163596e-05	1.6435652873582782e-07
EG10358	0.16352189884148063	0.401278411674586	2.8333892235633353e-07	7.155466020580335e-07	7.907962383882782e-07	3.237162046774496e-05	2.8249286568614596e-06	6.475415200991831e-05	3.771903782219024e-07
EG10359	6.152931336535745	3.3655632627009076	1.0136670267578125e-05	4.746466383169255e-06	2.97557390812266e-05	0.0012180653441623546	3.373111120396563e-05	0.0007731981114141702	4.503848464266831e-06
EG10360	27.987625883017802	10.124274669568063	4.688096268696384e-05	1.3419508697437294e-05	0.00013534890082926638	0.005540571686710754	0.0007265315689597642	0.0166538491307224	9.700801350167518e-05
EG10361	0.15568013563153432	0.4035207157560741	2.6248967363573163e-07	6.964558942173596e-07	7.528732635898468e-07	3.0819225441581565e-05	2.455775438224249e-06	5.6292273308477937e-05	3.2790026895793924e-07
EG10362	0.15219666572478102	0.39384040380192514	2.43562876280405e-07	6.392980542644624e-07	7.360271107606791e-07	3.0129620156105128e-05	1.898306346635388e-06	4.35137423498653e-05	2.5346583076683875e-07
EG10363	0.3753331449562023	0.6148991886595935	6.320077613204171e-07	1.0657083725129751e-06	1.8151210405252143e-06	7.430284386108873e-05	5.2934473715964145e-06	0.00012133853183311278	7.067921560923534e-07
EG10364	0.1548912122068381	0.40071384209786964	2.593668431009368e-07	6.813323830624284e-07	7.490580089906389e-07	3.066304617835557e-05	1.958890284799683e-06	4.4902471772012486e-05	2.6155512480789655e-07
EG10365	0.05444701893190167	0.2268976444588146	9.488482375955627e-08	4.064995784394348e-07	2.6330722715336436e-07	1.0778606687855692e-05	6.958433432708958e-07	1.5950401266173685e-05	9.29104574708607e-08
EG10366	0.10513026278609777	0.3217137877320307	1.7054325796133544e-07	5.332609069390628e-07	5.084127382388739e-07	2.0812117463759226e-05	1.3495497345031303e-06	3.0934922353066115e-05	1.8019470104142455e-07
EG10367	50.11171743430348	19.82159649533821	8.329873346442701e-05	2.2015031233520492e-05	0.0002423415941655578	0.009920368521054913	0.0006108777436007105	0.014002785582749769	8.156567302909926e-05
EG10368	2.1100310822266177	1.6557149179126969	3.519055044678972e-06	2.650024353839436e-06	1.0204166258641084e-05	0.0004177124033717388	2.636421618837169e-05	0.000604331177899865	3.5202052453474085e-06
EG10369	0.6264752755015541	0.8005501380158686	1.0432524920575956e-06	1.3514501569031223e-06	3.029651042580833e-06	0.00012402020765806955	1.8366445236753502e-05	0.00042100305218465637	2.4523261529512877e-06
EG10370	1.0696807007629274	1.110269657006759	1.7656803602728064e-06	1.7842550239776357e-06	5.173004230215562e-06	0.00021175939071216946	1.4709139650225107e-05	0.00033716882107175447	1.9639950674546476e-06
EG10371	0.5000779881322407	0.7410122633798324	8.306829919438551e-07	1.2397049685018115e-06	2.418390409587377e-06	9.899796266299144e-05	2.41263920814906e-06	5.530348727572659e-05	3.221406293657647e-07
EG10372	6.707225769991523	3.9763076392625862	1.1039394223756318e-05	5.512573095259643e-06	3.243632165788391e-05	0.001327796267997875	0.00011069768673036489	0.002537456942947464	1.4780586484794793e-05
EG10373	0.05736083639446171	0.24319372982511284	9.43415849862654e-08	4.0844447609581113e-07	2.7739852565874867e-07	1.135544070017181e-05	1.486403654868117e-07	3.4071943014081066e-06	1.9846772250631708e-08
